CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,SatisfactionScore,CardType,PointsEarned,LastTransactionDate,AccountType,Branch
15636274,Jones,628.0,France ,F,36.0,6,139141.04,4,1.0,1.0,89080.6,0,,5.0,Platinum,253,10/03/2021,savings,Lucknow Branch
15615360,Singh,646.0,Germany,M,32.0,7,14074.76,2,1.0,0.0,44744.89,0,0.0,3.0,GOLD,192,22/01/2021,,Ahmedabad Branch
15647452,Nair,589.0,Germany ,F,43.0,4,147408.44,1,0.0,1.0,51665.19,0,0.0,4.0,SILVER,31,2018-11-06,Current,Delhi North
15615612,Muller,805.0,SPAIN,FEMALE,33.0,9,40549.16,2,1.0,1.0,170722.13,0,,5.0,platinum,617,2024-08-24,CURRENT,Hyderabad Hitech
15634464,Iyer,621.0,SPAIN,Male,46.0,3,101718.45,2,1.0,0.0,197554.14,0,0.0,2.0,gold,883,2023-08-27,savings,Chennai South
15621477,Nair,566.0, Spain,M,38.0,3,90642.3,1,1.0,1.0,,0,0.0,2.0,platinum,494,2020-07-09,Current,Bangalore East
15635601,Moore,724.0, France,FEMALE,39.0,1,55201.71,4,1.0,1.0,109410.16,0,1.0,3.0,silver,137,03/01/2022,Current,Delhi North
15628388,Wilson,576.0,France ,female,42.0,7,107267.69,1,,1.0,88158.6,0,0.0,4.0,GOLD,292,2018-03-18,CURRENT,Ahmedabad Branch
15612453,Muller,665.0,Germany,Female,33.0,9,151709.43,1,1.0,0.0,161819.0,0,0.0,5.0,Gold,763,08/09/2021,Savings,Ahmedabad Branch
15642531,Weber,575.0, Germany,Male,26.0,9,,4,1.0,1.0,7477.89,1,,3.0,Silver,129,10/18/2018,,Kolkata Main
15601144,Davis,556.0,Germany,MALE,35.0,9,23111.64,3,1.0,1.0,169573.68,0,,3.0,Diamond,873,16-10-2024,Current ,Lucknow Branch
15648542,Reddy,,Germany,FEMALE,18.0,3,55346.44,4,0.0,1.0,64307.92,1,1.0,4.0,silver,447,12-02-2023,Current,Hyderabad Hitech
15623434,Wagner,478.0, Germany,FEMALE,51.0,4,230354.93,2,1.0,1.0,8272.45,0,,2.0,DIAMOND,210,2021-07-03,Current ,Chennai South
15648406,Kumar,605.0,GERMANY,Female,38.0,1,,3,1.0,1.0,7339.56,0,1.0,5.0,GOLD,521,2022-10-14,Savings,Pune West
15634486,Becker,, Germany,Male,52.0,5,0.0,3,1.0,0.0,191452.06,0,0.0,3.0,Silver,242,12-03-2020,Savings,Bangalore East
15617012,Patel,571.0,Germany ,M,35.0,4,0.0,2,1.0,1.0,168561.82,0,0.0,2.0,gold,268,,,Hyderabad Hitech
15648859,Sharma,640.0,FRANCE,Male,39.0,3,146074.24,4,1.0,0.0,30696.16,1,0.0,2.0,gold,726,02-05-2022,Savings,Kolkata Main
15604757,Meyer,721.0,Spain ,F,30.0,3,77148.51,3,0.0,0.0,69422.31,1,0.0,1.0,SILVER,147,20/09/2023,Savings,Ahmedabad Branch
15622140,Bauer,900.0, Germany,Male,42.0,10,0.0,4,0.0,0.0,198503.96,0,0.0,2.0,Platinum,939,12-May-2021,Current,Mumbai Central
15606506,Bauer,686.0,spain,F,45.0,5,29148.51,1,1.0,0.0,174238.83,0,0.0,2.0,Silver,428,04/14/2024,savings,Kolkata Main
15622939,Davis,,SPAIN,FEMALE,54.0,4,162524.66,4,1.0,0.0,101687.61,0,0.0,,Platinum,802,01/11/2023,Current ,Ahmedabad Branch
15635181,Weber,719.0,germany,F,32.0,1,140401.72,4,1.0,0.0,98767.1,1,0.0,3.0,SILVER,252,07-06-2021,Current,Chennai South
15607771,Bauer,741.0,France ,M,37.0,0,113664.29,1,1.0,0.0,186632.18,0,0.0,4.0,Silver,440,08-Mar-2019,CURRENT,Pune West
15644397,Johnson,790.0,france,Female,132.0,3,65662.0,4,1.0,0.0,69210.52,1,,5.0,PLATINUM,961,02/23/2022,Current ,Hyderabad Hitech
15644923,Singh,603.0,,M,18.0,6,0.0,2,1.0,1.0,101731.06,0,1.0,3.0,PLATINUM,376,22/03/2021,CURRENT,Mumbai Central
15623710,Smith,598.0, Germany,FEMALE,18.0,7,33748.89,1,0.0,0.0,154815.98,0,1.0,5.0,DIAMOND,664,09/09/2024,savings,Hyderabad Hitech
15605263,Gupta,693.0,france,Female,41.0,7,47555.89,3,1.0,1.0,94752.77,0,0.0,4.0,diamond,927,,Savings,Mumbai Central
15628299,Muller,664.0,Germany,female,43.0,0,209571.21,1,1.0,0.0,198872.39,0,0.0,3.0,gold,318,2022-05-20,savings,Lucknow Branch
15600040,Weber,635.0,france,M,35.0,10,103796.09,1,1.0,0.0,,0,1.0,3.0,DIAMOND,163,27-05-2021,savings,Kolkata Main
15604189,Moore,649.0,France ,F,46.0,6,79197.69,4,0.0,1.0,137416.68,0,0.0,2.0,Platinum,31,11/10/2023,CURRENT,Lucknow Branch
15617307,Becker,882.0,france,female,41.0,6,32908.77,3,1.0,1.0,176049.03,0,,4.0,SILVER,701,2018-05-21,Current,Chennai South
15624891,Schmidt,638.0,FRANCE,female,47.0,2,40989.01,4,1.0,1.0,93978.94,1,0.0,5.0,,234,16/11/2022,Savings,Bangalore East
15637119, Williams  ,547.0,FRANCE,FEMALE,23.0,4,,2,1.0,0.0,,0,,2.0,SILVER,221,16-07-2020,Savings,Hyderabad Hitech
15632446,Garcia,648.0, Spain,FEMALE,39.0,10,92874.09,1,0.0,1.0,117038.5,0,0.0,5.0,Gold,9,11/05/2022,Current,Chennai South
15618947,Brown,531.0,GERMANY,female,36.0,0,35138.99,1,,1.0,195353.43,0,0.0,2.0,GOLD,648,08-Nov-2021,CURRENT,Ahmedabad Branch
15613979, Muller  ,666.0,FRANCE,MALE,30.0,4,47737.56,1,,0.0,23156.79,0,0.0,1.0,platinum,816,13-01-2023,Savings,Lucknow Branch
15625764,Hoffmann,662.0,SPAIN,M,44.0,2,77101.19,3,1.0,0.0,195224.79,1,1.0,2.0,DIAMOND,640,,Current,Kolkata Main
15639704,Brown,582.0,,,23.0,7,149563.77,2,1.0,1.0,87227.54,0,1.0,2.0,Gold,458,23-05-2022,Savings,Hyderabad Hitech
15623296,Jones,573.0,France,F,55.0,6,56967.01,2,0.0,0.0,151682.83,0,0.0,3.0,diamond,261,18/08/2022,CURRENT,Mumbai Central
15642065,Smith,635.0,Germany,Female,45.0,1,0.0,1,0.0,0.0,74661.07,0,0.0,3.0,,405,2020-11-03,Current,Lucknow Branch
15628357,Wagner,589.0,Germany ,MALE,21.0,7,19284.44,3,0.0,1.0,110236.0,0,0.0,3.0,Platinum,785,2024-11-15,Current,Mumbai Central
15612414,NAIR,,Spain ,FEMALE,43.0,5,215917.74,3,1.0,0.0,126788.51,1,0.0,1.0,GOLD,423,19-02-2021,CURRENT,Hyderabad Hitech
15625701,Gupta,708.0,,FEMALE,54.0,0,,2,1.0,1.0,104280.36,0,0.0,3.0,Gold,466,11-03-2021,Savings,Mumbai Central
15633858,Fischer,687.0,GERMANY,,52.0,7,33325.31,4,0.0,1.0,111477.65,0,0.0,1.0,Platinum,445,05-Feb-2023,Savings,Kolkata Main
15625001,Muller,900.0,spain,M,22.0,3,114883.78,2,1.0,0.0,156256.11,0,0.0,4.0,Silver,557,08/17/2024,Current,Kolkata Main
15643658,Verma,744.0,Germany,M,43.0,8,33110.64,4,1.0,1.0,177877.82,0,0.0,1.0,silver,316,07/26/2018,Savings,Chennai South
15645509,Wilson,512.0,GERMANY,male,32.0,10,23177.81,3,1.0,0.0,160123.99,0,0.0,3.0,PLATINUM,348,22-05-2022,Savings,Lucknow Branch
15606710,Wagner,616.0,France,FEMALE,51.0,9,76624.47,3,1.0,1.0,148283.2,0,0.0,2.0,silver,624,2022-09-06,Current,Chennai South
15621943,Weber,658.0,Spain ,M,19.0,0,,4,1.0,1.0,122386.37,1,,2.0,silver,855,25-Jan-2019,Current,Ahmedabad Branch
15603475,Jones,,Germany,M,18.0,5,31231.38,2,1.0,,26769.53,0,0.0,2.0,silver,505,19/08/2021,savings,Kolkata Main
15621652,Miller,675.0,Germany ,M,18.0,9,41667.04,4,1.0,1.0,93577.61,0,0.0,4.0,Gold,130,19-09-2018,savings,Chennai South
15633808,Fischer,704.0,Germany ,FEMALE,46.0,2,122197.51,1,1.0,1.0,90950.5,0,0.0,5.0,Gold,722,27-05-2023,Current,Lucknow Branch
15631882,Williams,703.0,Germany,M,45.0,6,92831.84,1,1.0,1.0,29677.79,0,0.0,1.0,GOLD,34,10/27/2023,Current,Kolkata Main
15612991, Jones  ,770.0,Spain,M,39.0,0,32915.47,4,0.0,1.0,130815.65,1,0.0,1.0,Gold,295,11-Jul-2020,savings,Lucknow Branch
15603995,Sharma,607.0,Spain ,F,18.0,10,22636.73,2,1.0,1.0,70065.44,0,0.0,5.0,Platinum,834,15-09-2023,savings,Pune West
15639482,Gupta,650.0,Germany ,Female,45.0,1,165119.02,1,1.0,0.0,63286.42,0,0.0,4.0,GOLD,901,10/08/2022,Savings,Chennai South
15637033,Meyer,645.0,SPAIN,M,24.0,2,31107.8,2,1.0,1.0,107942.96,0,0.0,3.0,silver,679,22-07-2020,Current,Lucknow Branch
15609636,Bauer,581.0,France ,F,33.0,0,52007.76,1,1.0,0.0,65780.94,0,1.0,1.0,gold,494,25-04-2020,savings,Ahmedabad Branch
15615336,Hoffmann,769.0, Germany,M,39.0,0,111135.98,2,1.0,,135794.68,0,0.0,3.0,Diamond,41,19-Aug-2022,Current,Mumbai Central
15635128,Moore,760.0,Germany ,MALE,,6,101156.7,2,1.0,0.0,184681.22,0,0.0,4.0,Platinum,477,15-Jul-2021,Savings,Lucknow Branch
15632395,Garcia,425.0,FRANCE,Female,36.0,0,87033.17,3,0.0,0.0,125766.42,0,1.0,5.0,silver,935,2019-06-12,Savings,Pune West
15616113,Hoffmann,744.0,France,MALE,28.0,1,107403.33,1,1.0,0.0,149981.95,0,0.0,3.0,Platinum,401,10/24/2023,Current,Kolkata Main
15624057,Kumar,711.0,France ,MALE,27.0,5,98363.84,2,0.0,1.0,143974.25,0,0.0,4.0,platinum,209,07/02/2021,savings,Ahmedabad Branch
15604471,Miller,782.0,France ,F,40.0,3,86330.41,4,1.0,1.0,28075.39,0,0.0,4.0,gold,887,26-Jun-2019,Current ,Hyderabad Hitech
15624851,Garcia,,Spain ,FEMALE,22.0,9,140801.56,2,1.0,1.0,28497.34,0,0.0,3.0,diamond,829,16-Aug-2018,Current,Mumbai Central
15644616,Fischer,634.0,spain,FEMALE,31.0,9,56137.44,1,1.0,1.0,110884.84,0,0.0,1.0,SILVER,166,11-08-2022,Current ,Jaipur City
15638701,Iyer,485.0,France ,Female,41.0,3,191646.64,3,0.0,1.0,77485.31,0,1.0,4.0,,796,07/19/2024,Current,Chennai South
15615714,Becker,659.0,spain,male,,10,50926.55,3,1.0,1.0,67863.24,0,0.0,3.0,diamond,351,22/06/2020,Current,Bangalore East
15647695,Reddy,686.0,Spain ,,44.0,1,140579.44,1,0.0,0.0,26823.43,1,0.0,5.0,Silver,712,2021-05-11,savings,Hyderabad Hitech
15611299,Reddy,704.0,FRANCE,female,34.0,0,136125.11,2,0.0,0.0,27835.36,0,0.0,2.0,Silver,195,2022-11-26,Current ,Pune West
15632169,MILLER,586.0,germany,F,37.0,4,0.0,4,1.0,0.0,166630.69,1,0.0,4.0,,937,2018-01-09,Current ,Mumbai Central
15648871,verma,541.0,GERMANY,MALE,45.0,3,104599.2,4,1.0,1.0,159620.4,1,0.0,3.0,Platinum,988,10-02-2023,Current,Lucknow Branch
15619994,Nair,590.0,France,MALE,47.0,7,84943.54,1,1.0,0.0,129999.12,0,1.0,2.0,Platinum,256,26-06-2018,Savings,Bangalore East
15623413,Gupta,683.0, Spain,M,35.0,8,0.0,2,0.0,,95011.04,0,0.0,4.0,diamond,398,2024-05-01,Current,Kolkata Main
15612571,Gupta,725.0,Spain,male,30.0,0,114749.59,2,0.0,0.0,85086.64,0,0.0,4.0,Silver,592,2019-03-03,CURRENT,Bangalore East
15640186,Singh,570.0,Spain ,female,29.0,3,113495.74,3,0.0,0.0,3488.28,0,0.0,2.0,silver,101,19/04/2021,CURRENT,Kolkata Main
15630346,Moore,649.0, France,Female,57.0,4,129003.99,4,,1.0,177830.22,0,0.0,2.0,PLATINUM,733,2021-11-05,CURRENT,Chennai South
15616127,Singh,662.0,Spain,F,27.0,0,66497.43,4,1.0,,15413.1,0,0.0,4.0,silver,713,27/06/2023,Current,Lucknow Branch
15645763,Brown,761.0, Germany,female,50.0,10,,1,1.0,1.0,45013.2,0,0.0,3.0,Silver,532,09/27/2019,savings,Lucknow Branch
15647949,Jones,583.0,france,F,60.0,1,161318.9,2,1.0,1.0,184725.91,1,0.0,1.0,Platinum,575,01-06-2021,savings,Lucknow Branch
15601364,Jones,525.0,spain,MALE,53.0,1,49539.88,2,1.0,1.0,162352.75,1,0.0,3.0,diamond,173,,Current ,Kolkata Main
15632336,Schmidt,516.0, Spain,male,40.0,6,0.0,3,1.0,0.0,101155.24,0,0.0,5.0,Silver,269,2018-09-07,savings,Mumbai Central
15620103,Singh,731.0,france,F,35.0,1,52258.39,2,1.0,0.0,89965.6,1,1.0,1.0,platinum,178,05-Jun-2023,Current,Chennai South
15607868,Nair,638.0,GERMANY,FEMALE,165.0,1,0.0,4,,1.0,199212.19,0,1.0,4.0,gold,230,05/15/2023,Current ,Jaipur City
15648909,Das,748.0,Spain ,Male,40.0,2,156476.61,3,1.0,0.0,69714.34,0,0.0,4.0,Silver,336,06/05/2024,savings,Kolkata Main
15604809,Verma,664.0,FRANCE,Male,54.0,5,116521.57,2,1.0,1.0,11813.19,0,0.0,3.0,Platinum,224,,savings,Pune West
15623176,Wilson,635.0,GERMANY,Female,25.0,9,0.0,2,0.0,1.0,59757.92,0,1.0,3.0,diamond,123,2024-01-06,Current,Pune West
15600451,Weber,672.0,Spain ,F,35.0,2,11446.4,2,0.0,1.0,13209.2,0,0.0,3.0,platinum,631,2022-05-26,CURRENT,Kolkata Main
15607320,Miller,729.0,France ,MALE,35.0,9,82759.0,4,1.0,1.0,82660.94,1,0.0,4.0,Platinum,56,2019-11-25,CURRENT,Lucknow Branch
15617297,Garcia,567.0, France,FEMALE,40.0,4,66169.17,4,0.0,,70852.62,0,1.0,4.0,platinum,702,2018-03-13,savings,Lucknow Branch
15620874,Bauer,750.0,Germany ,F,46.0,4,,1,1.0,0.0,97445.85,0,0.0,4.0,Diamond,448,13-04-2020,Current ,Lucknow Branch
15634393,Singh,559.0,Spain,MALE,44.0,7,62986.29,1,1.0,1.0,26202.35,0,0.0,3.0,platinum,668,16-Apr-2023,CURRENT,Pune West
15624153,Verma,637.0,FRANCE,MALE,38.0,1,,2,1.0,0.0,49726.81,0,0.0,3.0,diamond,246,07/12/2024,savings,Ahmedabad Branch
15605606,Smith,657.0, France,female,31.0,0,160340.83,4,1.0,1.0,77680.92,0,0.0,5.0,Platinum,693,07/18/2021,Current,Kolkata Main
15644913,Verma,625.0,France ,M,,6,57260.4,4,1.0,0.0,139485.37,0,0.0,2.0,Diamond,810,03-02-2024,Savings,Lucknow Branch
15614050,Bauer,808.0,germany,Female,30.0,10,161993.32,1,1.0,1.0,127520.66,1,0.0,,platinum,535,19-Mar-2022,savings,Hyderabad Hitech
15647569, Hoffmann  ,615.0,Spain ,F,18.0,3,95691.38,1,1.0,,156518.2,1,0.0,5.0,SILVER,365,,savings,Hyderabad Hitech
15633630,Gupta,720.0,Germany,male,42.0,3,156956.58,2,1.0,0.0,186205.15,0,0.0,3.0,gold,781,2019-11-01,savings,Jaipur City
15616560,Nair,646.0, Germany,FEMALE,25.0,0,120202.46,1,1.0,0.0,98171.64,0,0.0,2.0,DIAMOND,435,03-11-2023,Savings,Mumbai Central
15638261,Schmidt,536.0, Germany,F,34.0,6,0.0,4,1.0,0.0,118871.13,1,,2.0,GOLD,837,14/01/2020,Savings,Lucknow Branch
15615019,Singh,561.0, France,female,25.0,6,0.0,4,1.0,0.0,91821.29,1,1.0,3.0,SILVER,223,25/08/2018,Current,Ahmedabad Branch
15646326,Iyer,642.0,GERMANY,M,46.0,8,56180.32,4,0.0,0.0,90217.33,0,0.0,4.0,diamond,288,04/18/2018,savings,Chennai South
15603477,Verma,730.0,france,female,32.0,2,27172.13,1,1.0,0.0,22555.92,0,1.0,4.0,gold,364,,savings,Ahmedabad Branch
15613216,Singh,722.0,Spain,Male,48.0,7,143253.14,2,0.0,0.0,,0,0.0,3.0,Gold,336,26-Apr-2022,Current,Kolkata Main
15634705,Schmidt,, Germany,FEMALE,37.0,2,42722.51,2,0.0,0.0,45205.85,0,1.0,4.0,Silver,557,,Current ,Bangalore East
15626502,Schmidt,537.0,GERMANY,M,48.0,9,50111.06,2,1.0,0.0,149826.28,0,0.0,3.0,Diamond,654,12-Jul-2022,Current ,Jaipur City
15647301,Das,698.0, Spain,MALE,52.0,4,117037.39,1,1.0,0.0,130461.79,1,1.0,5.0,GOLD,151,08/19/2020,Savings,Ahmedabad Branch
15628924,Patel,584.0,GERMANY,MALE,35.0,0,20142.81,1,0.0,0.0,82685.66,0,0.0,3.0,Platinum,880,02/07/2018,CURRENT,Delhi North
15604035,smith,587.0, Germany,M,26.0,6,14903.67,3,0.0,0.0,171099.9,0,0.0,2.0,silver,811,09/02/2018,Savings,Hyderabad Hitech
15624541,Schmidt,801.0,Germany ,female,33.0,0,66157.13,3,1.0,0.0,79270.37,0,1.0,4.0,gold,616,11/20/2020,,Jaipur City
15605006,Jones,680.0, Spain,Male,29.0,9,36409.35,4,1.0,1.0,144062.22,1,0.0,1.0,Platinum,585,22/11/2020,Savings,Lucknow Branch
15647198,Davis,621.0,France,MALE,30.0,4,0.0,4,1.0,1.0,93592.65,0,0.0,5.0,gold,691,2018-10-05,Current ,Jaipur City
15627701,Hoffmann,632.0,GERMANY,F,47.0,6,190910.35,1,0.0,0.0,52522.7,0,0.0,3.0,DIAMOND,924,2024-02-23,Current,Hyderabad Hitech
15600475,Brown,636.0,France,F,47.0,1,124785.46,4,,0.0,14031.2,0,0.0,3.0,gold,128,13/06/2020,savings,Hyderabad Hitech
15615173,Reddy,549.0,france,male,40.0,9,195124.39,4,0.0,0.0,176894.06,0,0.0,2.0,silver,323,26/05/2022,Current ,Chennai South
15602019,Singh,714.0,FRANCE,MALE,61.0,6,39784.6,3,0.0,1.0,165769.51,0,0.0,4.0,platinum,339,21-Oct-2022,Current,Mumbai Central
15617266, Muller  ,650.0, Germany,male,45.0,8,23248.14,3,0.0,1.0,131244.19,1,0.0,3.0,Silver,12,08/11/2021,savings,Delhi North
15621755, Muller  ,851.0,FRANCE,MALE,32.0,6,26280.93,4,1.0,0.0,99210.88,0,0.0,3.0,diamond,781,07/11/2021,CURRENT,Ahmedabad Branch
15635828,Brown,583.0,,FEMALE,43.0,0,69932.59,4,1.0,0.0,133507.13,0,,3.0,Gold,132,07-Oct-2018,Current ,Ahmedabad Branch
15641203,Wilson,651.0,germany,female,24.0,9,58929.9,1,0.0,0.0,21050.41,0,0.0,4.0,SILVER,752,08/20/2020,Current ,Kolkata Main
15633659,Davis,754.0, Germany,female,29.0,7,154883.14,3,1.0,1.0,121439.09,0,,3.0,DIAMOND,331,01/10/2019,CURRENT,Lucknow Branch
15625560,Smith,843.0,SPAIN,Female,28.0,10,161040.69,2,1.0,1.0,66610.76,0,0.0,5.0,Diamond,131,27-07-2018,Current,Chennai South
15624918,Schmidt,652.0, France,female,28.0,9,112038.04,1,1.0,1.0,53050.73,0,1.0,5.0,PLATINUM,48,03-03-2022,Current,Pune West
15632024,Johnson,679.0,germany,female,20.0,6,72868.12,3,,0.0,196770.44,0,0.0,3.0,diamond,47,07/27/2022,Current ,Chennai South
15627114,Nair,605.0, Germany,Male,35.0,0,0.0,1,1.0,1.0,23825.5,0,0.0,1.0,silver,118,2021-06-06,savings,Pune West
15614182,Schmidt,667.0,SPAIN,male,50.0,2,125664.1,2,1.0,1.0,33294.29,0,0.0,3.0,Gold,687,24-06-2022,Current ,Ahmedabad Branch
15643681,Johnson,560.0,France ,FEMALE,18.0,6,93778.27,4,1.0,0.0,11066.88,0,0.0,2.0,Gold,841,06-Sep-2024,CURRENT,Delhi North
15637169,Wilson,632.0,germany,Female,42.0,0,16017.51,3,0.0,0.0,66342.8,0,0.0,4.0,,847,2018-01-03,Savings,Hyderabad Hitech
15604891,Smith,788.0, Germany,Male,34.0,4,0.0,3,0.0,0.0,136968.96,0,0.0,5.0,PLATINUM,435,21/11/2021,savings,Mumbai Central
15608834, Reddy  ,691.0,Spain ,male,29.0,4,104061.11,1,0.0,1.0,161300.56,0,0.0,5.0,diamond,458,,Savings,Bangalore East
15640910,Davis,651.0,FRANCE,FEMALE,,5,110398.77,1,1.0,0.0,126600.88,1,1.0,5.0,Silver,291,05/14/2022,Savings,Jaipur City
15642621,Garcia,521.0,GERMANY,Female,23.0,8,108205.7,1,1.0,1.0,172245.53,1,0.0,3.0,Silver,83,02-02-2022,Savings,Mumbai Central
15623950, Williams  ,632.0,Germany,M,31.0,3,91852.92,2,1.0,0.0,148825.7,0,0.0,5.0,GOLD,805,06/10/2020,CURRENT,Lucknow Branch
15615045,Moore,733.0,france,Female,48.0,5,0.0,3,0.0,0.0,183824.95,0,0.0,4.0,Silver,612,27-Sep-2023,Current,Pune West
15610285,Patel,804.0,France,male,23.0,6,30098.27,1,0.0,0.0,48736.62,0,0.0,3.0,Platinum,93,17-Feb-2019,Current ,Mumbai Central
15628974,Williams,672.0,,F,33.0,6,0.0,4,1.0,0.0,100545.03,1,0.0,2.0,PLATINUM,472,13-Mar-2021,savings,Ahmedabad Branch
15620549,Davis,688.0,germany,FEMALE,61.0,8,8867.3,3,1.0,1.0,191218.34,0,0.0,5.0,GOLD,574,01/09/2024,Current ,Jaipur City
15631049,Muller,697.0,Spain,F,49.0,0,56429.29,2,1.0,0.0,123158.82,0,0.0,3.0,Platinum,568,26-04-2023,,Jaipur City
15616452,Wilson,631.0, Germany,MALE,27.0,8,103062.12,2,0.0,0.0,,1,0.0,2.0,platinum,88,04/26/2023,Current,Pune West
15619233,Miller,645.0,FRANCE,M,30.0,6,129227.34,2,1.0,1.0,31062.67,0,0.0,2.0,diamond,486,03-Jul-2021,Savings,Lucknow Branch
15637806,Smith,611.0,Spain,female,45.0,3,43786.5,1,1.0,0.0,32545.14,0,0.0,3.0,diamond,945,2018-06-07,Current ,Chennai South
15639159,Meyer,686.0,Spain ,Male,51.0,6,46941.33,3,1.0,1.0,140495.2,1,0.0,5.0,DIAMOND,768,2024-06-27,savings,Chennai South
15634449,Becker,530.0,FRANCE,male,18.0,2,108693.84,4,1.0,1.0,142354.85,0,0.0,,silver,328,03/09/2020,Current,Hyderabad Hitech
15646145,Hoffmann,700.0, France,Male,46.0,7,21726.38,2,1.0,0.0,137255.84,0,0.0,5.0,GOLD,996,21-08-2021,CURRENT,Chennai South
15618920,Davis,486.0, Germany,Male,32.0,2,103885.99,3,0.0,1.0,11412.5,0,0.0,4.0,Silver,262,08/20/2021,Current,Delhi North
15627559,Sharma,658.0,Spain,FEMALE,30.0,8,0.0,1,1.0,0.0,167546.97,0,0.0,4.0,Gold,806,,Current ,Jaipur City
15647872, Iyer  ,551.0,Spain ,F,29.0,4,59867.57,4,1.0,1.0,27835.76,0,,2.0,gold,557,01/14/2021,Current,Ahmedabad Branch
15649688,Nair,725.0,spain,male,50.0,6,66669.35,2,1.0,0.0,186754.12,0,0.0,3.0,GOLD,186,,Current,Bangalore East
15628603,Bauer,,Germany,Male,26.0,9,165636.59,2,0.0,0.0,20759.9,0,0.0,3.0,gold,542,,Current ,Mumbai Central
15636126,Wilson,548.0,spain,FEMALE,44.0,8,0.0,3,1.0,1.0,73104.47,1,0.0,,GOLD,851,2024-02-04,Savings,Pune West
15627789,Bauer,737.0,SPAIN,F,32.0,10,10544.81,4,1.0,1.0,5794.23,0,0.0,4.0,SILVER,355,2024-02-02,Current,Lucknow Branch
15636101,Iyer,610.0,GERMANY,FEMALE,46.0,9,155539.81,1,1.0,1.0,175937.66,0,0.0,3.0,PLATINUM,259,10-Jul-2021,CURRENT,Chennai South
15623840,Fischer,650.0,spain,male,31.0,9,151676.05,2,0.0,1.0,156323.8,0,0.0,3.0,Gold,960,16-05-2022,Current,Kolkata Main
15628096,Schmidt,634.0,,Male,33.0,6,120393.54,2,1.0,1.0,12835.19,0,0.0,3.0,SILVER,187,,Savings,Ahmedabad Branch
15617139,Verma,709.0, France,female,30.0,0,93428.58,2,0.0,1.0,161560.26,0,0.0,3.0,Gold,343,01-Sep-2021,Current,Lucknow Branch
15620971,Weber,656.0,spain,M,19.0,6,117015.98,4,1.0,1.0,102707.86,0,0.0,3.0,platinum,848,17-03-2020,savings,Mumbai Central
15638372,Smith,527.0,Spain ,F,35.0,3,8372.01,2,0.0,1.0,9159.02,0,0.0,2.0,Platinum,264,2018-01-23,Current ,Lucknow Branch
15635785,Schmidt,722.0, Spain,female,34.0,7,76791.75,1,0.0,1.0,141236.16,1,1.0,3.0,SILVER,751,,Current,Ahmedabad Branch
15615303,Hoffmann,575.0,Germany ,Female,48.0,4,,1,1.0,0.0,185355.59,0,0.0,3.0,GOLD,618,2024-10-19,savings,Jaipur City
15645862,Williams,673.0,GERMANY,FEMALE,25.0,10,55814.12,3,1.0,1.0,134130.84,0,0.0,5.0,DIAMOND,378,07/05/2022,CURRENT,Bangalore East
15611242,Smith,731.0,,M,55.0,3,99805.34,1,1.0,0.0,36853.92,0,0.0,4.0,platinum,619,05/11/2019,Current ,Ahmedabad Branch
15625085,Jones,570.0,Germany,FEMALE,51.0,3,51184.92,1,1.0,1.0,67668.11,0,1.0,3.0,PLATINUM,199,2024-10-04,savings,Ahmedabad Branch
15639924,garcia,771.0,France,M,33.0,2,139209.41,2,1.0,1.0,195769.75,0,0.0,1.0,Platinum,833,2024-01-12,CURRENT,Kolkata Main
15644414,johnson,407.0,France ,Male,51.0,4,129973.11,4,1.0,1.0,116488.06,0,,4.0,gold,717,2022-11-04,Current ,Chennai South
15639581,Singh,605.0,SPAIN,M,35.0,10,,1,0.0,1.0,36252.28,1,1.0,3.0,Diamond,560,11/15/2022,Savings,Ahmedabad Branch
15617069,SMITH,812.0,Germany,MALE,35.0,7,168085.72,1,1.0,1.0,29801.79,0,0.0,4.0,platinum,525,2020-06-06,Current ,Jaipur City
15621852,Johnson,656.0,germany,FEMALE,32.0,4,90806.9,1,0.0,0.0,169442.2,0,0.0,4.0,Silver,682,01/17/2024,Current ,Kolkata Main
15629442,Kumar,713.0,Spain,Male,48.0,0,24492.77,1,1.0,1.0,163288.77,0,0.0,4.0,Diamond,250,02/20/2023,Current ,Mumbai Central
15607667,Bauer,746.0,france,Male,25.0,7,17345.19,2,0.0,1.0,30979.55,0,1.0,4.0,Gold,683,2018-01-22,Current ,Kolkata Main
15623149,Gupta,373.0,spain,male,60.0,3,136275.81,4,1.0,0.0,42595.01,1,0.0,,DIAMOND,437,21-10-2024,Current ,Ahmedabad Branch
15607458,Williams,752.0,France,M,35.0,1,99024.17,1,0.0,0.0,67009.26,0,0.0,4.0,gold,757,02/10/2018,Current,Kolkata Main
15617958,Brown,638.0, Germany,female,48.0,10,27882.48,2,1.0,0.0,55598.58,0,0.0,2.0,Gold,638,05/18/2019,Savings,Jaipur City
15619785,Gupta,645.0,Germany,MALE,31.0,6,148756.41,3,0.0,0.0,75379.7,1,0.0,1.0,Diamond,945,18-09-2019,CURRENT,Hyderabad Hitech
15601445,Johnson,713.0,GERMANY,MALE,,2,58756.56,4,1.0,1.0,142863.26,0,1.0,5.0,gold,819,2021-03-08,savings,Kolkata Main
